what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974351905
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974373759
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302974374221
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302974374261
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974397232
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974468506
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974473899
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974475941
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974476855
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974478576
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1302974482276
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302974490949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974496665
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974498667
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974500732
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974695029
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302974697379
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302974711279
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1302974711939
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302974712619
started,bundle,org.eclipse.wst.html.core,1.1.404.v201101190004,"org.eclipse.wst.html.core",1302974713011
started,bundle,org.eclipse.wst.css.core,1.1.402.v201102031915,"org.eclipse.wst.css.core",1302974725550
started,bundle,org.eclipse.wst.jsdt.web.support.jsp,1.0.303.v201012160047,"org.eclipse.wst.jsdt.web.support.jsp",1302974725817
started,bundle,org.eclipse.wst.jsdt.web.ui,1.0.304.v201012160349,"org.eclipse.wst.jsdt.web.ui",1302974725873
started,bundle,org.eclipse.jst.jsf.facelet.ui,1.0.0.v20100602,"org.eclipse.jst.jsf.facelet.ui",1302974726057
started,bundle,org.eclipse.jst.jsf.ui,1.3.1.v20100906,"org.eclipse.jst.jsf.ui",1302974726087
started,bundle,org.eclipse.wst.css.ui,1.0.502.v201101122002,"org.eclipse.wst.css.ui",1302974726137
started,bundle,org.eclipse.wst.jsdt.web.core,1.0.304.v201102160550,"org.eclipse.wst.jsdt.web.core",1302974726355
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1302974726409
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1302974726503
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302974737987
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974763743
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974768025
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1302974773618
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302974775056
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974779006
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974780123
executed,command,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui.command.openTask",1302974780143
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974792945
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974824321
opened,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1302974824386
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1302974824414
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302974841194
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302974843360
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1302974850473
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302974852630
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1302974856345
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302974879338
started,bundle,org.eclipse.jst.jsf.facelet.core,1.0.2.v201101042130,"org.eclipse.jst.jsf.facelet.core",1302974889250
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974891880
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974936888
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974939037
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974965062
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302974966190
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975061822
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302975063966
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302975064511
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302975072621
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1302975079475
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302975083416
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302975088718
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302975092656
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302975100156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302975105998
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975111780
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975149700
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302975155831
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302975159060
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302975159192
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302975159331
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302975161218
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302975169692
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302975177999
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975413268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975415580
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975419615
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975432807
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1302975443662
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975448011
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975452298
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302975515476
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975530537
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975578198
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302975586178
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302975590820
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302975591570
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1302975595156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302975597767
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1302975605463
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975621896
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975737829
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302975769862
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975772064
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975784650
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302975785129
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302975785170
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302975788287
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302975788417
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302975790307
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302975790480
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1302975790618
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302975791428
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302975791595
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302975793236
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302975793701
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975801355
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975806123
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975810839
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975863435
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302975874826
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975875616
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975892109
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1302975895852
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302975896280
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.jdt.ui.edit.text.java.correction.assist.proposals",1302975897893
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302975899291
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302975909911
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1302975917642
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1302975918780
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302975928136
started,bundle,org.eclipse.wst.ws.service.policy.ui,1.0.202.v201004211732,"org.eclipse.wst.ws.service.policy.ui",1302975942873
started,bundle,org.eclipse.wst.ws.service.policy,1.0.204.v201011011834,"org.eclipse.wst.ws.service.policy",1302975942971
started,bundle,org.eclipse.wst.command.env,1.0.409.v201004211805,"org.eclipse.wst.command.env",1302975943484
started,bundle,org.eclipse.wst.ws,1.1.203.v201004211805,"org.eclipse.wst.ws",1302975943484
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302975944840
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302975946167
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302975947696
started,bundle,org.eclipse.jst.server.tomcat.core,1.1.203.v20110201,"org.eclipse.jst.server.tomcat.core",1302975949212
opened,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1302975949641
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1302975949687
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975956827
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975965234
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.run",1302975965473
started,bundle,org.eclipse.jst.server.tomcat.ui,1.1.200.v20100418,"org.eclipse.jst.server.tomcat.ui",1302975965771
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1302975969419
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1302975981845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302975988975
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302976018516
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302976021843
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1302976027337
opened,editor,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.editor",1302976031290
activated,editor,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.editor",1302976031361
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1302976036033
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302976039895
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302976045845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302976048577
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302976056776
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1302976061828
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1302976067181
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1302976070153
started,bundle,org.eclipse.jst.server.generic.core,1.0.606.v20100512,"org.eclipse.jst.server.generic.core",1302976070287
started,bundle,org.eclipse.jst.server.preview.adapter,1.1.100.v20100308,"org.eclipse.jst.server.preview.adapter",1302976070297
